epoch,step,train_loss
2,49,31.257308959960938
4,99,17.12299346923828
7,149,11.790436744689941
9,199,13.946691513061523
12,249,11.573871612548828
14,299,10.427547454833984
17,349,46.67097854614258
19,399,11.06264591217041
22,449,5.205211639404297
24,499,5.799763202667236
27,549,33.87883758544922
29,599,27.157005310058594
32,649,5.770755767822266
34,699,14.410228729248047
37,749,7.801968574523926
39,799,6.883944034576416
42,849,5.772795677185059
44,899,7.091905117034912
47,949,5.750772476196289
49,999,15.728330612182617
52,1049,19.03976821899414
54,1099,11.421880722045898
57,1149,15.078643798828125
59,1199,19.193775177001953
62,1249,22.019046783447266
64,1299,7.871596336364746
67,1349,6.013540267944336
69,1399,12.669713973999023
72,1449,8.006625175476074
74,1499,13.248558044433594
77,1549,13.14753532409668
79,1599,13.227545738220215
82,1649,12.749951362609863
84,1699,7.778581619262695
87,1749,7.537335395812988
89,1799,6.959339141845703
92,1849,7.004896640777588
94,1899,12.859644889831543
97,1949,5.758706569671631
99,1999,6.866377830505371
102,2049,6.810586929321289
104,2099,6.814916610717773
107,2149,7.136538982391357
109,2199,6.8228607177734375
112,2249,6.822009563446045
114,2299,12.380627632141113
117,2349,13.466322898864746
119,2399,7.000936985015869
122,2449,9.356876373291016
124,2499,10.818227767944336
127,2549,6.630459785461426
129,2599,6.1927337646484375
132,2649,7.511913299560547
134,2699,11.34516429901123
137,2749,14.656692504882812
139,2799,7.97681999206543
142,2849,19.862655639648438
144,2899,6.744036674499512
147,2949,7.9107794761657715
149,2999,11.67818832397461
152,3049,15.691149711608887
154,3099,7.993307113647461
