epoch,step,train_loss
2,49,20.073814392089844
4,99,91.31088256835938
7,149,18.403697967529297
9,199,6.258497714996338
12,249,41.37261962890625
14,299,10.305187225341797
17,349,7.301982402801514
19,399,6.170255184173584
22,449,5.888379096984863
24,499,16.197402954101562
27,549,6.058509826660156
29,599,7.653103828430176
32,649,8.593117713928223
34,699,10.127832412719727
37,749,17.05340003967285
39,799,6.411067008972168
42,849,20.35790252685547
44,899,12.594676971435547
47,949,6.717278003692627
49,999,7.723155498504639
52,1049,7.641761302947998
54,1099,8.524980545043945
57,1149,19.655460357666016
59,1199,20.962299346923828
62,1249,14.063349723815918
64,1299,9.743658065795898
67,1349,7.194540023803711
69,1399,6.919844627380371
72,1449,9.273420333862305
74,1499,6.963133811950684
