epoch,step,train_loss
2,49,4.109503746032715
4,99,5.809075355529785
7,149,18.693092346191406
9,199,4.4516215324401855
12,249,4.683568954467773
14,299,4.418830871582031
17,349,6.2389984130859375
19,399,5.148224830627441
22,449,3.1381187438964844
24,499,5.0208821296691895
27,549,3.553652763366699
29,599,5.0135369300842285
32,649,6.355363368988037
34,699,3.9387168884277344
37,749,5.705830097198486
39,799,2.97572660446167
42,849,4.261236190795898
44,899,3.8035407066345215
47,949,7.568934440612793
49,999,2.902271270751953
52,1049,7.543197154998779
54,1099,5.712400436401367
57,1149,2.9407615661621094
59,1199,3.9646120071411133
62,1249,4.1023664474487305
64,1299,2.930163860321045
67,1349,3.760969877243042
69,1399,5.364370346069336
72,1449,3.911848545074463
74,1499,5.600790023803711
77,1549,4.116265773773193
79,1599,2.7303988933563232
82,1649,4.288056373596191
84,1699,5.691061019897461
87,1749,2.7047977447509766
89,1799,5.53948974609375
92,1849,2.9634385108947754
94,1899,2.7341740131378174
97,1949,2.9125494956970215
99,1999,5.852237224578857
102,2049,3.9153807163238525
104,2099,2.6510891914367676
107,2149,4.165921211242676
109,2199,4.316730499267578
112,2249,6.584153652191162
