epoch,step,train_loss
9,49,4.260980606079102
19,99,7.160346984863281
29,149,5.188998222351074
39,199,7.197964668273926
49,249,3.6720168590545654
59,299,3.4815545082092285
69,349,4.293874740600586
79,399,4.577410697937012
89,449,8.014311790466309
99,499,4.247315406799316
109,549,5.778419017791748
119,599,5.076138496398926
129,649,8.386598587036133
139,699,4.422968864440918
149,749,3.996797561645508
159,799,4.226652145385742
169,849,4.878231048583984
179,899,5.552875518798828
189,949,2.4958176612854004
199,999,6.910749435424805
209,1049,4.323084831237793
219,1099,2.5324668884277344
229,1149,5.047977447509766
239,1199,4.019094944000244
249,1249,4.728597164154053
259,1299,2.716104030609131
269,1349,3.9876489639282227
279,1399,3.7916746139526367
289,1449,3.9968857765197754
299,1499,4.984403610229492
309,1549,4.102831840515137
319,1599,4.123895168304443
329,1649,3.699279546737671
339,1699,5.346487998962402
349,1749,2.8959646224975586
359,1799,2.878241539001465
369,1849,2.6050052642822266
379,1899,3.174367666244507
389,1949,6.846614837646484
399,1999,4.306453704833984
409,2049,5.705545902252197
419,2099,1.8507368564605713
429,2149,3.8361635208129883
439,2199,3.9338085651397705
449,2249,3.478079319000244
459,2299,4.297482490539551
469,2349,5.039708137512207
479,2399,4.275017738342285
489,2449,2.322172164916992
499,2499,9.771371841430664
